ds,y
2011-04-21,0.33998096
2011-04-22,0.38769174
2011-04-23,0.35602155
2011-04-24,0.2716978
2011-04-25,0.28297985
2011-04-26,0.51068354
2011-04-27,0.5106932
2011-04-28,0.29696003
2011-04-29,0.38462302
2011-04-30,2.460737
2011-05-01,1.1196092
2011-05-02,1.0317447
2011-05-03,0.4611706
2011-05-04,0.1806811
2011-05-05,0.18348798
2011-05-06,0.8744502
2011-05-07,0.9344564
2011-05-08,0.9342234
2011-05-09,0.36933285
2011-05-10,0.36933413
2011-05-11,0.49103457
2011-05-12,0.49102
2011-05-13,0.7388761
2011-05-14,0.7755814
2011-05-15,1.0288217
2011-05-16,0.571867
2011-05-17,0.41005254
2011-05-18,0.41170424
2011-05-19,0.2893631
2011-05-20,0.28923965
2011-05-21,0.2040388
2011-05-22,0.20411734
2011-05-23,0.21596529
2011-05-24,0.26398608
2011-05-25,0.28907254
2011-05-26,0.2890512
2011-05-27,0.3166779
2011-05-28,0.3166779
2011-05-29,0.27977806
2011-05-30,0.24605381
2011-05-31,0.20897256
2011-06-01,0.22702946
2011-06-02,0.20774257
2011-06-03,0.19024034
2011-06-04,0.19022979
2011-06-05,0.2755355
2011-06-06,0.23187341
2011-06-07,0.18854466
2011-06-08,0.18856661
2011-06-09,0.1885622
2011-06-10,0.22372164
2011-06-11,0.21936488
2011-06-12,0.24375452
2011-06-13,0.2480297
2011-06-14,0.28418642
2011-06-15,0.32571128
2011-06-16,0.29303917
2011-06-17,0.29277557
2011-06-18,0.3110996
2011-06-19,0.31090564
2011-06-20,0.22189216
2011-06-21,0.14881207
2011-06-22,0.16209863
2011-06-23,0.19391915
2011-06-24,0.34514666
2011-06-25,0.34514666
2011-06-26,0.5156837
2011-06-27,0.51863366
2011-06-28,0.5187645
2011-06-29,0.19021472
2011-06-30,0.22953229
2011-07-01,0.22700962
2011-07-02,0.3886355
2011-07-03,0.35972062
2011-07-04,0.35587716
2011-07-05,0.35690403
2011-07-06,0.6006832
2011-07-07,0.6380526
2011-07-08,0.6339341
2011-07-09,0.63392925
2011-07-10,0.64501715
2011-07-11,0.603338
2011-07-12,0.38378516
2011-07-13,0.39673907
2011-07-14,0.9818524
